fecha,liveliness_delta20
2011-12-31,-0.00415092
2012-01-01,-0.00255664
2012-01-02,-0.00189203
2012-01-03,-0.00177600
2012-01-04,-0.00163158
2012-01-05,-0.00133036
2012-01-06,-0.00084982
2012-01-07,-0.00046295
2012-01-08,-0.00159816
2012-01-09,-0.00247267
2012-01-10,-0.00169419
2012-01-11,-0.00161541
2012-01-12,0.00067267
2012-01-13,0.00090087
2012-01-14,0.00094190
2012-01-15,0.00096077
2012-01-16,0.00126488
2012-01-17,0.00146577
2012-01-18,0.00156478
2012-01-19,0.00198749
2012-01-20,0.00210606
2012-01-21,0.00054863
2012-01-22,-0.00006990
2012-01-23,-0.00030182
2012-01-24,-0.00035169
2012-01-25,-0.00088930
2012-01-26,-0.00071581
2012-01-27,-0.00082521
2012-01-28,-0.00098797
2012-01-29,-0.00131817
2012-01-30,-0.00205854
2012-01-31,-0.00195309
2012-02-01,-0.00395133
2012-02-02,-0.00416602
2012-02-03,-0.00430169
2012-02-04,-0.00438512
2012-02-05,-0.00457895
2012-02-06,-0.00497997
2012-02-07,-0.00511419
2012-02-08,-0.00553170
2012-02-09,-0.00570928
2012-02-10,-0.00542562
2012-02-11,-0.00248538
2012-02-12,-0.00240607
2012-02-13,0.00013800
2012-02-14,0.00396655
2012-02-15,0.00353027
2012-02-16,0.00370281
2012-02-17,0.00348245
2012-02-18,0.00369198
2012-02-19,0.00361668
2012-02-20,0.00349147
2012-02-21,0.00326913
2012-02-22,0.00328964
2012-02-23,0.00336846
2012-02-24,0.00363178
2012-02-25,0.00370207
2012-02-26,0.00351470
2012-02-27,0.00343864
2012-02-28,0.00352302
2012-02-29,0.00476011
2012-03-01,0.00475744
2012-03-02,0.00214557
2012-03-03,0.00248209
2012-03-04,0.00003454
2012-03-05,-0.00393266
2012-03-06,-0.00399157
2012-03-07,-0.00424909
2012-03-08,-0.00407333
2012-03-09,-0.00427526
2012-03-10,-0.00405975
2012-03-11,-0.00389156
2012-03-12,-0.00388595
2012-03-13,-0.00380942
2012-03-14,-0.00358034
2012-03-15,-0.00397298
2012-03-16,-0.00332694
2012-03-17,-0.00322331
2012-03-18,-0.00259329
2012-03-19,-0.00252585
2012-03-20,-0.00347186
2012-03-21,-0.00330488
2012-03-22,-0.00347843
2012-03-23,-0.00317985
2012-03-24,-0.00324429
2012-03-25,-0.00322888
2012-03-26,-0.00318245
2012-03-27,-0.00306875
2012-03-28,-0.00313149
2012-03-29,-0.00312017
2012-03-30,-0.00015908
2012-03-31,-0.00035244
2012-04-01,-0.00037520
2012-04-02,-0.00050414
2012-04-03,-0.00005229
2012-04-04,0.00036854
2012-04-05,-0.00011099
2012-04-06,0.00027261
2012-04-07,-0.00028667
2012-04-08,-0.00050425
2012-04-09,0.00016915
2012-04-10,-0.00017194
2012-04-11,0.00071489
2012-04-12,0.00091211
2012-04-13,0.00104417
2012-04-14,0.00105000
2012-04-15,0.00134394
2012-04-16,0.00164287
2012-04-17,0.00168470
2012-04-18,0.00184111
2012-04-19,-0.00109107
2012-04-20,-0.00074348
2012-04-21,-0.00063041
2012-04-22,-0.00034479
2012-04-23,-0.00093879
2012-04-24,-0.00113920
2012-04-25,0.00260965
2012-04-26,0.00243386
2012-04-27,0.00232730
2012-04-28,0.00240496
2012-04-29,0.00149572
2012-04-30,0.00209040
2012-05-01,0.00139483
2012-05-02,0.00059469
2012-05-03,0.00045204
2012-05-04,0.00067142
2012-05-05,0.00032235
2012-05-06,0.00106674
2012-05-07,0.00103577
2012-05-08,0.00097615
2012-05-09,0.00106360
2012-05-10,0.00103186
2012-05-11,0.00120532
2012-05-12,0.00374920
2012-05-13,0.00393381
2012-05-14,0.00480615
2012-05-15,0.00121546
2012-05-16,0.00131476
2012-05-17,0.00215477
2012-05-18,0.00245034
2012-05-19,0.00295303
2012-05-20,0.00284484
2012-05-21,0.00306849
2012-05-22,0.00366076
2012-05-23,0.00382783
2012-05-24,0.00389521
2012-05-25,0.00393403
2012-05-26,0.00313895
2012-05-27,0.00326504
2012-05-28,0.00323303
2012-05-29,0.00313066
2012-05-30,0.00291488
2012-05-31,0.00521917
2012-06-01,0.00246784
2012-06-02,0.00216139
2012-06-03,0.00117194
2012-06-04,0.00157046
2012-06-05,0.00138152
2012-06-06,0.00090804
2012-06-07,0.00072615
2012-06-08,0.00041244
2012-06-09,-0.00012161
2012-06-10,-0.00065653
2012-06-11,-0.00111430
2012-06-12,-0.00087739
2012-06-13,-0.00113324
2012-06-14,-0.00100399
2012-06-15,-0.00121284
2012-06-16,-0.00124259
2012-06-17,-0.00116204
2012-06-18,-0.00114296
2012-06-19,-0.00093145
2012-06-20,-0.00244733
2012-06-21,-0.00253183
2012-06-22,-0.00227543
2012-06-23,-0.00233266
2012-06-24,-0.00209621
2012-06-25,-0.00205804
2012-06-26,-0.00205200
2012-06-27,-0.00201635
2012-06-28,-0.00205037
2012-06-29,-0.00199961
2012-06-30,-0.00183169
2012-07-01,-0.00203159
2012-07-02,-0.00234969
2012-07-03,-0.00225311
2012-07-04,-0.00204332
2012-07-05,-0.00216083
2012-07-06,-0.00204362
2012-07-07,-0.00155665
2012-07-08,-0.00143679
2012-07-09,-0.00138649
2012-07-10,0.00106634
2012-07-11,0.00161665
2012-07-12,0.00132902
2012-07-13,0.00182277
2012-07-14,0.00339228
2012-07-15,0.00326356
2012-07-16,0.00349865
2012-07-17,0.00595940
2012-07-18,0.00639171
2012-07-19,0.00677619
2012-07-20,0.00702600
2012-07-21,0.00735039
2012-07-22,0.00728594
2012-07-23,0.00742974
2012-07-24,0.00719180
2012-07-25,0.00738097
2012-07-26,0.00743670
2012-07-27,0.00692179
2012-07-28,0.00686147
2012-07-29,0.00681597
2012-07-30,0.00349032
2012-07-31,0.00330360
2012-08-01,0.00356368
2012-08-02,0.00357926
2012-08-03,0.00143727
2012-08-04,0.00187685
2012-08-05,0.00157592
2012-08-06,-0.00076666
2012-08-07,-0.00087622
2012-08-08,-0.00032153
2012-08-09,-0.00050012
2012-08-10,-0.00062055
2012-08-11,-0.00066654
2012-08-12,-0.00090332
2012-08-13,-0.00079120
2012-08-14,-0.00060139
2012-08-15,-0.00047567
2012-08-16,-0.00019564
2012-08-17,0.00198426
2012-08-18,0.00283388
2012-08-19,0.00589291
2012-08-20,0.00624291
2012-08-21,0.00630443
2012-08-22,0.00636508
2012-08-23,0.00646759
2012-08-24,0.00595240
2012-08-25,0.00571825
2012-08-26,0.00555246
2012-08-27,0.00735255
2012-08-28,0.00717967
2012-08-29,0.00708551
2012-08-30,0.00692274
2012-08-31,0.01010979
2012-09-01,0.01002925
2012-09-02,0.00992784
2012-09-03,0.00952978
2012-09-04,0.00924855
2012-09-05,0.00877310
2012-09-06,0.00667446
2012-09-07,0.00560468
2012-09-08,0.00243139
2012-09-09,0.00202622
2012-09-10,0.00495753
2012-09-11,0.00427234
2012-09-12,0.00394767
2012-09-13,0.00401103
2012-09-14,0.00399549
2012-09-15,0.00425336
2012-09-16,0.00214054
2012-09-17,0.00241443
2012-09-18,0.00372704
2012-09-19,0.00405833
2012-09-20,0.00165671
2012-09-21,0.00237125
2012-09-22,0.00268077
2012-09-23,0.00275262
2012-09-24,0.00335555
2012-09-25,0.00388692
2012-09-26,0.00383920
2012-09-27,0.00405234
2012-09-28,0.00551337
2012-09-29,0.00541679
2012-09-30,0.00226228
2012-10-01,0.00253859
2012-10-02,0.00260429
2012-10-03,0.00357212
2012-10-04,0.00400319
2012-10-05,0.00374082
2012-10-06,0.00364686
2012-10-07,0.00259731
2012-10-08,0.00271206
2012-10-09,0.00247869
2012-10-10,0.00197591
2012-10-11,0.00143057
2012-10-12,0.00125760
2012-10-13,0.00114192
2012-10-14,0.00131387
2012-10-15,0.00103409
2012-10-16,0.00107879
2012-10-17,0.00231152
2012-10-18,0.00114978
2012-10-19,0.00116060
2012-10-20,0.00113623
2012-10-21,0.00160603
2012-10-22,0.00139337
2012-10-23,0.00059040
2012-10-24,0.00034053
2012-10-25,0.00129871
2012-10-26,0.00217859
2012-10-27,0.00220375
2012-10-28,0.00066098
2012-10-29,0.00065912
2012-10-30,0.00084233
2012-10-31,0.00086120
2012-11-01,0.00102450
2012-11-02,0.00117537
2012-11-03,0.00021514
2012-11-04,0.00029057
2012-11-05,0.00023464
2012-11-06,-0.00120294
2012-11-07,-0.00099645
2012-11-08,-0.00118991
2012-11-09,-0.00106030
2012-11-10,-0.00172295
2012-11-11,-0.00145530
2012-11-12,-0.00125291
2012-11-13,-0.00099717
2012-11-14,-0.00178879
2012-11-15,-0.00244284
2012-11-16,-0.00177132
2012-11-17,-0.00143236
2012-11-18,-0.00145519
2012-11-19,-0.00163795
2012-11-20,-0.00166757
2012-11-21,-0.00187436
2012-11-22,-0.00183730
2012-11-23,-0.00151252
2012-11-24,-0.00179976
2012-11-25,-0.00167461
2012-11-26,-0.00118358
2012-11-27,-0.00140529
2012-11-28,-0.00120584
2012-11-29,-0.00128040
2012-11-30,-0.00082227
2012-12-01,-0.00095619
2012-12-02,-0.00134115
2012-12-03,-0.00148550
2012-12-04,0.00112907
2012-12-05,0.00132147
2012-12-06,0.00070291
2012-12-07,0.00155015
2012-12-08,0.00145983
2012-12-09,0.00145606
2012-12-10,0.00182332
2012-12-11,0.00193918
2012-12-12,0.00240502
2012-12-13,0.00321617
2012-12-14,0.00347295
2012-12-15,0.00317715
2012-12-16,0.00281623
2012-12-17,0.00259138
2012-12-18,0.00265818
2012-12-19,0.00289092
2012-12-20,0.00302998
2012-12-21,0.00319223
2012-12-22,0.00320149
2012-12-23,0.00292972
2012-12-24,0.00016108
2012-12-25,-0.00025170
2012-12-26,-0.00032453
2012-12-27,-0.00144039
2012-12-28,-0.00129618
2012-12-29,-0.00150789
2012-12-30,-0.00187742
2012-12-31,-0.00073691
2013-01-01,-0.00123265
2013-01-02,-0.00220278
2013-01-03,-0.00230809
2013-01-04,-0.00186270
2013-01-05,-0.00194658
2013-01-06,-0.00202720
2013-01-07,-0.00223937
2013-01-08,-0.00199513
2013-01-09,-0.00221730
2013-01-10,-0.00207855
2013-01-11,-0.00184999
2013-01-12,-0.00182294
2013-01-13,-0.00151143
2013-01-14,-0.00133169
2013-01-15,-0.00101042
2013-01-16,-0.00069921
2013-01-17,-0.00031349
2013-01-18,-0.00004204
2013-01-19,-0.00001233
2013-01-20,-0.00130657
2013-01-21,-0.00074318
2013-01-22,0.00059517
2013-01-23,0.00074470
2013-01-24,0.00131018
2013-01-25,0.00179600
2013-01-26,0.00230996
2013-01-27,0.00366514
2013-01-28,0.00360343
2013-01-29,0.00487738
2013-01-30,0.00636404
2013-01-31,0.00720221
2013-02-01,0.01083980
2013-02-02,0.01168007
2013-02-03,0.01179995
2013-02-04,0.01241206
2013-02-05,0.01286152
2013-02-06,0.01267541
2013-02-07,0.01279285
2013-02-08,0.01353357
2013-02-09,0.01456614
2013-02-10,0.01409996
2013-02-11,0.01312799
2013-02-12,0.01329278
2013-02-13,0.01300227
2013-02-14,0.01315422
2013-02-15,0.01532313
2013-02-16,0.01444672
2013-02-17,0.01446717
2013-02-18,0.01347724
2013-02-19,0.01216344
2013-02-20,0.01209059
2013-02-21,0.00868948
2013-02-22,0.00796099
2013-02-23,0.00812268
2013-02-24,0.00770436
2013-02-25,0.01083729
2013-02-26,0.01122454
2013-02-27,0.01084068
2013-02-28,0.01257340
2013-03-01,0.01196867
2013-03-02,0.01207169
2013-03-03,0.01184987
2013-03-04,0.01171092
2013-03-05,0.01222308
2013-03-06,0.01401329
2013-03-07,0.01276055
2013-03-08,0.01246344
2013-03-09,0.01295968
2013-03-10,0.01251164
2013-03-11,0.01248936
2013-03-12,0.01226218
2013-03-13,0.01270817
2013-03-14,0.01281497
2013-03-15,0.01305640
2013-03-16,0.01278240
2013-03-17,0.00933936
2013-03-18,0.00888280
2013-03-19,0.00967128
2013-03-20,0.00777262
2013-03-21,0.00870088
2013-03-22,0.00999639
2013-03-23,0.01063274
2013-03-24,0.01122888
2013-03-25,0.01130034
2013-03-26,0.00968933
2013-03-27,0.00929565
2013-03-28,0.01003025
2013-03-29,0.00979455
2013-03-30,0.01128244
2013-03-31,0.01086097
2013-04-01,0.01288776
2013-04-02,0.01341484
2013-04-03,0.01687648
2013-04-04,0.01729657
2013-04-05,0.02087797
2013-04-06,0.02157900
2013-04-07,0.02252103
2013-04-08,0.02360181
2013-04-09,0.02855150
2013-04-10,0.03106881
2013-04-11,0.03190406
2013-04-12,0.03225497
2013-04-13,0.03227866
2013-04-14,0.03180195
2013-04-15,0.03186555
2013-04-16,0.03347647
2013-04-17,0.03330667
2013-04-18,0.03269251
2013-04-19,0.03135786
2013-04-20,0.03155683
2013-04-21,0.02962843
2013-04-22,0.02878280
2013-04-23,0.02576790
2013-04-24,0.02585958
2013-04-25,0.02266984
2013-04-26,0.02163226
2013-04-27,0.02097034
2013-04-28,0.01913558
2013-04-29,0.01386261
2013-04-30,0.01002579
2013-05-01,0.00848718
2013-05-02,0.00760302
2013-05-03,0.00814078
2013-05-04,0.00729017
2013-05-05,0.00664607
2013-05-06,0.00409237
2013-05-07,0.00351716
2013-05-08,0.00338663
2013-05-09,0.00322820
2013-05-10,0.00328736
2013-05-11,0.00290134
2013-05-12,0.00250443
2013-05-13,0.00149637
2013-05-14,0.00054279
2013-05-15,0.00045104
2013-05-16,0.00040631
2013-05-17,-0.00004974
2013-05-18,0.00031700
2013-05-19,-0.00013031
2013-05-20,-0.00029913
2013-05-21,-0.00116238
2013-05-22,-0.00147783
2013-05-23,-0.00293311
2013-05-24,-0.00283860
2013-05-25,-0.00175268
2013-05-26,-0.00195652
2013-05-27,-0.00210731
2013-05-28,-0.00206418
2013-05-29,-0.00190766
2013-05-30,-0.00207502
2013-05-31,-0.00190370
2013-06-01,-0.00186627
2013-06-02,-0.00174125
2013-06-03,-0.00185277
2013-06-04,-0.00197877
2013-06-05,-0.00116236
2013-06-06,-0.00039063
2013-06-07,-0.00050045
2013-06-08,-0.00039072
2013-06-09,0.00032969
2013-06-10,0.00028564
2013-06-11,0.00066438
2013-06-12,0.00057621
2013-06-13,0.00048286
2013-06-14,-0.00045398
2013-06-15,-0.00027312
2013-06-16,-0.00027189
2013-06-17,-0.00044534
2013-06-18,-0.00081088
2013-06-19,-0.00097703
2013-06-20,-0.00163384
2013-06-21,-0.00171874
2013-06-22,-0.00188318
2013-06-23,-0.00199218
2013-06-24,-0.00224659
2013-06-25,-0.00268707
2013-06-26,-0.00340293
2013-06-27,-0.00358340
2013-06-28,-0.00323378
2013-06-29,-0.00345417
2013-06-30,-0.00325211
2013-07-01,-0.00225762
2013-07-02,-0.00173953
2013-07-03,-0.00089789
2013-07-04,-0.00119490
2013-07-05,-0.00059997
2013-07-06,-0.00059393
2013-07-07,-0.00045764
2013-07-08,-0.00039454
2013-07-09,-0.00043923
2013-07-10,0.00022041
2013-07-11,0.00039987
2013-07-12,0.00090062
2013-07-13,0.00124172
2013-07-14,0.00103315
2013-07-15,0.00062662
2013-07-16,0.00059507
2013-07-17,0.00059651
2013-07-18,0.00029760
2013-07-19,-0.00017993
2013-07-20,-0.00025291
2013-07-21,-0.00160098
2013-07-22,-0.00189852
2013-07-23,-0.00266032
2013-07-24,-0.00278892
2013-07-25,-0.00324787
2013-07-26,-0.00329610
2013-07-27,-0.00338315
2013-07-28,-0.00328648
2013-07-29,-0.00297557
2013-07-30,-0.00327191
2013-07-31,-0.00300799
2013-08-01,-0.00335288
2013-08-02,-0.00274774
2013-08-03,-0.00026794
2013-08-04,-0.00031712
2013-08-05,-0.00013850
2013-08-06,-0.00031704
2013-08-07,-0.00026980
2013-08-08,-0.00009748
2013-08-09,-0.00015003
2013-08-10,-0.00009728
2013-08-11,-0.00013282
2013-08-12,-0.00001167
2013-08-13,0.00225507
2013-08-14,0.00234509
2013-08-15,0.00280074
2013-08-16,0.00315553
2013-08-17,0.00308631
2013-08-18,0.00274393
2013-08-19,0.00254705
2013-08-20,0.00250254
2013-08-21,0.00259033
2013-08-22,0.00169909
2013-08-23,-0.00054825
2013-08-24,-0.00059299
2013-08-25,-0.00088504
2013-08-26,-0.00082523
2013-08-27,-0.00086650
2013-08-28,-0.00092741
2013-08-29,-0.00010996
2013-08-30,-0.00001949
2013-08-31,0.00014475
2013-09-01,0.00012146
2013-09-02,-0.00193939
2013-09-03,-0.00170259
2013-09-04,-0.00205801
2013-09-05,-0.00233045
2013-09-06,-0.00234640
2013-09-07,-0.00224271
2013-09-08,-0.00245354
2013-09-09,-0.00202818
2013-09-10,-0.00220758
2013-09-11,-0.00202158
2013-09-12,-0.00171897
2013-09-13,-0.00161800
2013-09-14,-0.00118576
2013-09-15,-0.00123908
2013-09-16,-0.00121423
2013-09-17,-0.00131042
2013-09-18,-0.00169911
2013-09-19,-0.00102949
2013-09-20,-0.00133603
2013-09-21,-0.00134150
2013-09-22,-0.00139968
2013-09-23,-0.00186289
2013-09-24,-0.00182260
2013-09-25,-0.00159667
2013-09-26,-0.00161124
2013-09-27,-0.00169666
2013-09-28,-0.00166707
2013-09-29,-0.00234552
2013-09-30,-0.00218738
2013-10-01,-0.00225155
2013-10-02,-0.00195957
2013-10-03,-0.00181963
2013-10-04,-0.00224697
2013-10-05,-0.00214983
2013-10-06,-0.00221247
2013-10-07,-0.00060725
2013-10-08,-0.00105684
2013-10-09,-0.00143981
2013-10-10,-0.00128530
2013-10-11,-0.00135463
2013-10-12,-0.00153743
2013-10-13,-0.00145848
2013-10-14,-0.00147706
2013-10-15,-0.00153806
2013-10-16,-0.00042613
2013-10-17,-0.00022139
2013-10-18,0.00003833
2013-10-19,0.00042615
2013-10-20,0.00059795
2013-10-21,0.00404208
2013-10-22,0.00485057
2013-10-23,0.00630494
2013-10-24,0.00678596
2013-10-25,0.01173477
2013-10-26,0.01189671
2013-10-27,0.01056668
2013-10-28,0.01065157
2013-10-29,0.01069332
2013-10-30,0.01066191
2013-10-31,0.01101760
2013-11-01,0.01135066
2013-11-02,0.01130256
2013-11-03,0.01137010
2013-11-04,0.01250859
2013-11-05,0.01237734
2013-11-06,0.01273155
2013-11-07,0.01420134
2013-11-08,0.01482456
2013-11-09,0.01541349
2013-11-10,0.01270604
2013-11-11,0.01205729
2013-11-12,0.01149051
2013-11-13,0.01231568
2013-11-14,0.00914708
2013-11-15,0.01017032
2013-11-16,0.01080403
2013-11-17,0.01222150
2013-11-18,0.01349554
2013-11-19,0.01548333
2013-11-20,0.01709845
2013-11-21,0.01752773
2013-11-22,0.01867929
2013-11-23,0.01964194
2013-11-24,0.01895855
2013-11-25,0.02140298
2013-11-26,0.02475661
2013-11-27,0.02521076
2013-11-28,0.02597288
2013-11-29,0.02634832
2013-11-30,0.02599797
2013-12-01,0.02570039
2013-12-02,0.02544189
2013-12-03,0.02466745
2013-12-04,0.02315486
2013-12-05,0.02249740
2013-12-06,0.02204483
2013-12-07,0.02115632
2013-12-08,0.01941995
2013-12-09,0.01744647
2013-12-10,0.01557613
2013-12-11,0.01529981
2013-12-12,0.01416253
2013-12-13,0.01320385
2013-12-14,0.01285685
2013-12-15,0.00969968
2013-12-16,0.00680899
2013-12-17,0.00490456
2013-12-18,0.00459591
2013-12-19,0.00348148
2013-12-20,0.00377202
2013-12-21,0.01399459
2013-12-22,0.01330430
2013-12-23,0.01284572
2013-12-24,0.01276617
2013-12-25,0.01446336
2013-12-26,0.01398125
2013-12-27,0.01403434
2013-12-28,0.01382788
2013-12-29,0.01374372
2013-12-30,0.01352650
2013-12-31,0.01304748
2014-01-01,0.01292662
2014-01-02,0.01282352
2014-01-03,0.01265672
2014-01-04,0.01317466
2014-01-05,0.01258895
2014-01-06,0.01244279
2014-01-07,0.01105416
2014-01-08,0.01129719
2014-01-09,0.01047434
2014-01-10,-0.00039702
2014-01-11,0.00051224
2014-01-12,0.00073134
2014-01-13,0.00047016
2014-01-14,-0.00131377
2014-01-15,-0.00111462
2014-01-16,-0.00156994
2014-01-17,-0.00141789
2014-01-18,-0.00148576
2014-01-19,-0.00120040
2014-01-20,-0.00111178
2014-01-21,-0.00098850
2014-01-22,-0.00085964
2014-01-23,-0.00101720
2014-01-24,-0.00159757
2014-01-25,-0.00194511
2014-01-26,-0.00211211
2014-01-27,-0.00204431
2014-01-28,-0.00246658
2014-01-29,-0.00232836
2014-01-30,-0.00218522
2014-01-31,-0.00323625
2014-02-01,-0.00331778
2014-02-02,-0.00335409
2014-02-03,-0.00390769
2014-02-04,-0.00395524
2014-02-05,0.00763555
2014-02-06,0.00812391
2014-02-07,0.00840871
2014-02-08,0.00818244
2014-02-09,0.00816732
2014-02-10,0.00834663
2014-02-11,0.00828639
2014-02-12,0.00856354
2014-02-13,0.00836348
2014-02-14,0.00837909
2014-02-15,0.00845441
2014-02-16,0.00836107
2014-02-17,0.00830148
2014-02-18,0.00863867
2014-02-19,0.00851555
2014-02-20,0.00886165
2014-02-21,0.00875281
2014-02-22,0.00865869
2014-02-23,0.00878649
2014-02-24,0.00895671
2014-02-25,-0.00198108
2014-02-26,-0.00246668
2014-02-27,-0.00266145
2014-02-28,-0.00198388
2014-03-01,-0.00125461
2014-03-02,-0.00131537
2014-03-03,-0.00110153
2014-03-04,-0.00115997
2014-03-05,-0.00083117
2014-03-06,-0.00083418
2014-03-07,0.01297722
2014-03-08,0.01291491
2014-03-09,0.02103054
2014-03-10,0.02156116
2014-03-11,0.02180999
2014-03-12,0.02186860
2014-03-13,0.02188428
2014-03-14,0.02193180
2014-03-15,0.02178912
2014-03-16,0.02140782
2014-03-17,0.02055327
2014-03-18,0.02077674
2014-03-19,0.02102566
2014-03-20,0.02062005
2014-03-21,0.02079603
2014-03-22,0.02078966
2014-03-23,0.02029866
2014-03-24,0.02018923
2014-03-25,0.01994965
2014-03-26,0.01984346
2014-03-27,0.00629291
2014-03-28,0.00648243
2014-03-29,-0.00161829
2014-03-30,-0.00253133
2014-03-31,-0.00269435
2014-04-01,-0.00306166
2014-04-02,-0.00315885
2014-04-03,-0.00225422
2014-04-04,-0.00227353
2014-04-05,-0.00154081
2014-04-06,-0.00115411
2014-04-07,-0.00145752
2014-04-08,-0.00184978
2014-04-09,-0.00159368
2014-04-10,-0.00213790
2014-04-11,-0.00213354
2014-04-12,-0.00217888
2014-04-13,-0.00235695
2014-04-14,-0.00245152
2014-04-15,-0.00237970
2014-04-16,-0.00146114
2014-04-17,-0.00147904
2014-04-18,-0.00146879
2014-04-19,-0.00170945
2014-04-20,-0.00178957
2014-04-21,-0.00185071
2014-04-22,-0.00179024
2014-04-23,-0.00243035
2014-04-24,-0.00230290
2014-04-25,-0.00300551
2014-04-26,-0.00350654
2014-04-27,-0.00352091
2014-04-28,-0.00341137
2014-04-29,-0.00388359
2014-04-30,-0.00435765
2014-05-01,-0.00460456
2014-05-02,-0.00451048
2014-05-03,-0.00454281
2014-05-04,-0.00466795
2014-05-05,-0.00471206
2014-05-06,-0.00592731
2014-05-07,-0.00614835
2014-05-08,-0.00617670
2014-05-09,-0.00613314
2014-05-10,-0.00620880
2014-05-11,-0.00621365
2014-05-12,-0.00632978
2014-05-13,-0.00663804
2014-05-14,-0.00630025
2014-05-15,-0.00630064
2014-05-16,-0.00627237
2014-05-17,-0.00630404
2014-05-18,-0.00635485
2014-05-19,-0.00644278
2014-05-20,-0.00633654
2014-05-21,-0.00625756
2014-05-22,-0.00616152
2014-05-23,-0.00601684
2014-05-24,-0.00524160
2014-05-25,-0.00496223
2014-05-26,-0.00480944
2014-05-27,-0.00281578
2014-05-28,-0.00273786
2014-05-29,-0.00265657
2014-05-30,-0.00236578
2014-05-31,-0.00205075
2014-06-01,-0.00183194
2014-06-02,-0.00160822
2014-06-03,-0.00189764
2014-06-04,-0.00176615
2014-06-05,-0.00166532
2014-06-06,-0.00147818
2014-06-07,-0.00147354
2014-06-08,-0.00146624
2014-06-09,-0.00125721
2014-06-10,-0.00066141
2014-06-11,0.00006538
2014-06-12,0.00359733
2014-06-13,0.00304978
2014-06-14,0.00266696
2014-06-15,0.00244292
2014-06-16,0.00050766
2014-06-17,0.00044375
2014-06-18,0.00044612
2014-06-19,0.00025311
2014-06-20,-0.00001851
2014-06-21,-0.00022609
2014-06-22,-0.00039174
2014-06-23,-0.00032388
2014-06-24,-0.00004770
2014-06-25,-0.00012967
2014-06-26,-0.00008454
2014-06-27,-0.00005569
2014-06-28,-0.00015523
2014-06-29,0.00040100
2014-06-30,-0.00000649
2014-07-01,-0.00063130
2014-07-02,-0.00392595
2014-07-03,-0.00382953
2014-07-04,-0.00379976
2014-07-05,-0.00372216
2014-07-06,-0.00385953
2014-07-07,-0.00383768
2014-07-08,-0.00392688
2014-07-09,-0.00365143
2014-07-10,-0.00357603
2014-07-11,-0.00358546
2014-07-12,-0.00357995
2014-07-13,-0.00380162
2014-07-14,-0.00421741
2014-07-15,-0.00417079
2014-07-16,-0.00433593
2014-07-17,-0.00426637
2014-07-18,-0.00412092
2014-07-19,-0.00482254
2014-07-20,-0.00501090
2014-07-21,-0.00493947
2014-07-22,-0.00515780
2014-07-23,-0.00502628
2014-07-24,-0.00483184
2014-07-25,-0.00477290
2014-07-26,-0.00474576
2014-07-27,-0.00472082
2014-07-28,-0.00443595
2014-07-29,-0.00463145
2014-07-30,-0.00453574
2014-07-31,-0.00439624
2014-08-01,-0.00399508
2014-08-02,-0.00389032
2014-08-03,-0.00387619
2014-08-04,-0.00352843
2014-08-05,-0.00184375
2014-08-06,-0.00177070
2014-08-07,-0.00170252
2014-08-08,-0.00182325
2014-08-09,-0.00183060
2014-08-10,-0.00206706
2014-08-11,-0.00209327
2014-08-12,-0.00237596
2014-08-13,-0.00238635
2014-08-14,-0.00233867
2014-08-15,-0.00215735
2014-08-16,-0.00215378
2014-08-17,-0.00227035
2014-08-18,-0.00209629
2014-08-19,-0.00217322
2014-08-20,-0.00220072
2014-08-21,-0.00217585
2014-08-22,-0.00204432
2014-08-23,-0.00160559
2014-08-24,-0.00197644
2014-08-25,-0.00332222
2014-08-26,-0.00336629
2014-08-27,-0.00345653
2014-08-28,-0.00279447
2014-08-29,-0.00227667
2014-08-30,-0.00224624
2014-08-31,-0.00217742
2014-09-01,-0.00199213
2014-09-02,-0.00201401
2014-09-03,-0.00201794
2014-09-04,-0.00196704
2014-09-05,-0.00175116
2014-09-06,-0.00134267
2014-09-07,-0.00149551
2014-09-08,-0.00156545
2014-09-09,-0.00106692
2014-09-10,-0.00128795
2014-09-11,-0.00135900
2014-09-12,-0.00165495
2014-09-13,-0.00165828
2014-09-14,-0.00197148
2014-09-15,-0.00183446
2014-09-16,-0.00184182
2014-09-17,-0.00236855
2014-09-18,-0.00260766
2014-09-19,-0.00240866
2014-09-20,-0.00170198
2014-09-21,-0.00181060
2014-09-22,-0.00194942
2014-09-23,-0.00188878
2014-09-24,-0.00206757
2014-09-25,-0.00228058
2014-09-26,-0.00255832
2014-09-27,-0.00270642
2014-09-28,-0.00251288
2014-09-29,-0.00263980
2014-09-30,-0.00262796
2014-10-01,-0.00259259
2014-10-02,-0.00258165
2014-10-03,-0.00212661
2014-10-04,-0.00181458
2014-10-05,-0.00062609
2014-10-06,0.00003648
2014-10-07,0.00013133
2014-10-08,0.00018236
2014-10-09,0.00008246
2014-10-10,-0.00030165
2014-10-11,-0.00049577
2014-10-12,-0.00019188
2014-10-13,-0.00008549
2014-10-14,0.00001677
2014-10-15,0.00038894
2014-10-16,0.00025290
2014-10-17,0.00044728
2014-10-18,0.00021140
2014-10-19,-0.00019391
2014-10-20,-0.00038245
2014-10-21,-0.00053136
2014-10-22,-0.00047151
2014-10-23,-0.00070533
2014-10-24,-0.00070941
2014-10-25,-0.00212557
2014-10-26,-0.00285855
2014-10-27,-0.00299116
2014-10-28,-0.00327757
2014-10-29,-0.00330163
2014-10-30,-0.00362843
